Number of blocks,Time,Algorithm,Plan length
7250,137.36271858215332,GN2,13974
7250,109.0245246887207,GN2,13992
7250,139.03045654296875,GN2,14014
7250,106.02355003356934,GN2,14003
7250,137.03155517578125,GN2,13962
7250,105.0267219543457,GN2,13900
7250,106.02426528930664,GN2,14018
7250,107.0241928100586,GN2,13949
750,9.002208709716797,GN2,1394
750,10.003328323364258,GN2,1358
750,10.001897811889648,GN2,1388
750,10.002613067626953,GN2,1367
750,9.002208709716797,GN2,1375
750,10.002851486206055,GN2,1363
750,9.001493453979492,GN2,1349
750,8.999824523925781,GN2,1390
750,10.003089904785156,GN2,1366
750,10.001659393310547,GN2,1342
7500,144.03271675109863,GN2,14489
7500,111.02533340454102,GN2,14514
7500,142.03214645385742,GN2,14434
7500,111.02533340454102,GN2,14432
7500,142.03310012817383,GN2,14452
7500,109.0242862701416,GN2,14462
7500,144.03223991394043,GN2,14473
7500,111.62376403808594,GN2,14430
7500,112.02502250671387,GN2,14488
7500,110.02492904663086,GN2,14444
7750,119.02689933776855,GN2,14951
7750,116.02902412414551,GN2,15042
7750,116.02663993835449,GN2,14882
7750,113.02518844604492,GN2,14973
7750,115.02623558044434,GN2,14898
7750,117.03014373779297,GN2,14950
7750,115.02575874328613,GN2,15031
7750,113.02447319030762,GN2,14980
7750,114.02559280395508,GN2,14942
7750,145.0331211090088,GN2,14934
8,0.0,GN2,7
8,0.0,GN2,8
8,0.0,GN2,7
8,0.0,GN2,10
8,0.0,GN2,9
8,0.0,GN2,8
8,0.0,GN2,11
8,0.0,GN2,12
8,0.0,GN2,8
8,0.0,GN2,11
8000,123.02780151367188,GN2,15496
8000,151.22699737548828,GN2,15441
8000,119.02618408203125,GN2,15438
8000,149.0330696105957,GN2,15474
8000,118.0260181427002,GN2,15408
8000,153.03492546081543,GN2,15424
8000,122.54762649536133,GN2,15367
8000,156.0349464416504,GN2,15453
8000,117.02561378479004,GN2,15477
8000,155.03549575805664,GN2,15432
8250,122.02763557434082,GN2,15888
8250,126.02829933166504,GN2,15890
8250,123.02732467651367,GN2,15939
8250,123.02803993225098,GN2,15963
8250,124.02749061584473,GN2,15913
8250,126.02972984313965,GN2,15918
8250,123.02827835083008,GN2,15957
8250,123.03423881530762,GN2,16003
8250,152.03428268432617,GN2,15949
8250,124.02725219726562,GN2,15919
8500,162.03641891479492,GN2,16373
8500,129.0290355682373,GN2,16374
8500,165.0371551513672,GN2,16423
8500,129.0280818939209,GN2,16428
8500,163.4843349456787,GN2,16425
8500,127.0287036895752,GN2,16390
8500,161.03553771972656,GN2,16452
8500,129.0278434753418,GN2,16465
8500,164.03651237487793,GN2,16502
8500,129.0304660797119,GN2,16338
8750,133.03017616271973,GN2,16879
8750,130.02824783325195,GN2,16904
8750,132.02977180480957,GN2,16919
8750,159.03496742248535,GN2,16930
8750,131.0293674468994,GN2,17002
8750,176.039457321167,GN2,16900
8750,134.02986526489258,GN2,16951
8750,169.0380573272705,GN2,16958
8750,135.02979278564453,GN2,16908
8750,169.0378189086914,GN2,16881
9,0.0,GN2,8
9,0.0,GN2,9
9,0.0,GN2,13
9,0.0,GN2,11
9,0.0,GN2,11
9,1.0001659393310547,GN2,10
9,0.0,GN2,10
9,0.0,GN2,9
9,0.0,GN2,9
9,0.0,GN2,13
9000,135.03026962280273,GN2,17378
9000,138.0305290222168,GN2,17458
9000,164.03651237487793,GN2,17367
9000,135.03074645996094,GN2,17376
9000,169.0375804901123,GN2,17480
9000,135.03026962280273,GN2,17406
9000,171.03958129882812,GN2,17334
9000,136.0306739807129,GN2,17452
9000,136.0306739807129,GN2,17412
9000,136.02876663208008,GN2,17419
9250,139.03164863586426,GN2,17846
9250,170.03822326660156,GN2,17881
9250,140.0315761566162,GN2,17977
9250,174.03936386108398,GN2,17917
9250,139.03141021728516,GN2,17845
9250,141.03174209594727,GN2,17886
9250,169.0380573272705,GN2,17954
9250,140.03252983093262,GN2,17886
9250,173.2163429260254,GN2,17895
9250,141.03174209594727,GN2,17891
9500,145.0328826904297,GN2,18356
9500,143.03183555603027,GN2,18406
9500,149.0342617034912,GN2,18483
9500,175.03929138183594,GN2,18405
9500,146.03281021118164,GN2,18389
9500,180.0394058227539,GN2,18438
9500,146.03281021118164,GN2,18404
9500,142.03190803527832,GN2,18383
9500,174.03888702392578,GN2,18416
9500,144.03343200683594,GN2,18409
9750,184.04293060302734,GN2,18866
9750,150.03371238708496,GN2,18915
9750,149.0335464477539,GN2,18933
9750,177.04153060913086,GN2,18874
9750,150.0251293182373,GN2,18863
9750,149.0333080291748,GN2,18864
9750,181.04982376098633,GN2,18971
9750,147.0329761505127,GN2,18834
9750,183.04038047790527,GN2,18811
9750,146.03304862976074,GN2,18863
